ID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
2114,Bachelors,2013,Bangalore,3,28,Female,No,1,0
871,Bachelors,2012,New Delhi,3,26,Female,Yes,4,0
4121,Bachelors,2015,Bangalore,3,30,Male,No,0,0
1338,Bachelors,2015,Bangalore,3,25,Male,No,3,0
1775,Masters,2014,New Delhi,1,25,Female,No,3,0
2548,Masters,2017,New Delhi,2,30,Male,No,2,0
2126,Masters,2017,Pune,2,29,Female,No,1,0
3451,Bachelors,2013,Bangalore,3,35,Male,No,0,1
2079,Bachelors,2012,New Delhi,3,29,Male,No,1,0
4180,Masters,2017,Pune,2,27,Female,No,5,1
3948,Bachelors,2015,Bangalore,3,34,Female,No,2,0
1149,Bachelors,2013,New Delhi,2,25,Female,No,3,1
3579,Masters,2015,New Delhi,3,39,Female,No,2,0
3600,Bachelors,2015,Pune,2,32,Female,No,3,1
2308,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2438,Bachelors,2014,Bangalore,3,27,Male,No,5,0
